PCA_Component_1,PCA_Component_2,PCA_Component_3,PCA_Component_4,PCA_Component_5,quality
0.018088252607656535,0.42711361726440206,0.2744770501624898,0.11945798722036949,0.3111968526896996,5
0.11213248637070963,0.42946650399699315,0.31373735494937316,0.14614703538782012,0.251628980038197,5
0.10835958001663576,0.49564057926422794,0.25155103859459815,0.11518825465710303,0.3171343563796045,5
0.03835994302839213,0.46974560537695587,0.29652632085168473,0.16171796635362762,0.3320783270380134,6
0.2723157941345231,0.38419297611979997,0.22083246510036206,0.2652704632725211,0.339516212760053,5
0.12138843730588844,0.6078119237616608,0.2454643832348865,0.27019472547539675,0.37316434044498253,6
0.3773637968012179,0.2509086900566627,0.35643392058486517,0.2819590953324481,0.28745512172821364,5
0.29351713430733095,0.7212825236860508,0.2965710757362875,0.14386612013690575,0.8458387366642464,6
0.15922320751987454,0.431625661361966,0.08994387402874487,0.09270626936441098,0.31077216089077814,5
0.04293305499537757,0.4186370375123914,0.2928987938700447,0.14550195762054952,0.6563982957479417,6
0.031041621553569473,0.39923860766185726,0.28032832105604505,0.30770403883282654,0.37232222381122115,6
0.09036378868550264,0.4971279858181789,0.3369438820064053,0.16339677500041577,0.3231702296465272,7
0.047950977462134725,0.4457258898440581,0.11327718989557073,0.14614087689555205,0.288415165495046,4
0.28563724962421755,0.2933991630777122,0.262816903983823,0.3464745160353449,0.6131060972809564,5
0.28563724962421755,0.2933991630777122,0.262816903983823,0.3464745160353449,0.6131060972809564,5
0.14847378143813972,0.5028580706799142,0.4083419717012772,0.12978183418972614,0.39626883319622674,4
0.03147342974097368,0.4766419988622732,0.26957382673088615,0.25509099804221896,0.39676863769794485,6
0.06318959601081615,0.4612860389781327,0.32367395083655776,0.2430139171346737,0.33760380297173936,5
0.018876840379254023,0.44223098804950994,0.20532623440681183,0.10897169478431351,0.32721076140710553,5
0.20688131533494714,0.308844754610884,0.0,0.6528064251022142,0.30349734870637535,4
0.3862298975380032,0.3513256965737712,0.3255942180938491,0.1853649890607595,0.28957919136914634,5
0.11365807528937713,0.45878478494616903,0.38835032318833895,0.15248010151188074,0.2406708462004274,5
0.02233120836616173,0.4389736864442699,0.17507268797120212,0.06628743352353675,0.29879682628637205,5
0.316650831788506,0.2638135032552706,0.12237963783569958,0.1573112655452068,0.20749184226693015,5
0.05934091662231665,0.38672707415523,0.3796665723932435,0.10405686348580503,0.27853597244731737,5
0.03495584945489866,0.47341858513743784,0.19656175090719857,0.094984073214605,0.37804801804698085,6
0.029973420271788107,0.4471215196561744,0.19210548816000603,0.0966288826110577,0.36629985156688977,6
0.409575172853203,0.4529148847559767,0.4201205673443395,0.21729688024525468,0.352689494999742,5
0.25368447465055516,0.6507374401050599,0.335112281662051,0.2523787507159773,0.3654811522077558,6
0.15122660752818765,0.6251212279979742,0.32915120091513567,0.1334758001193784,0.5009638603179585,5
0.014593489213564154,0.42949025556916076,0.5013678912656668,0.16009815315794057,0.462928688060816,5
0.3940768456942011,0.7794294254272593,0.36957494959800186,0.16531167051214313,0.5396973704829794,5
0.17599319879488512,0.47680757579753497,0.3162836463889512,0.22641318794574736,0.334938852800789,5
0.14233134675387288,0.38495792358615144,0.26050555855448465,0.14218369778189532,0.36952274686947456,6
0.17065364216774115,0.5125243933227243,0.41290678872590897,0.12134804001799546,0.31864683302763536,5
0.37780527277715525,0.3283702696846621,0.32098847428242494,0.19963261312906802,0.2318166019173058,5
0.10680583969426571,0.4658885651800574,0.2825084717361178,0.13700069778638077,0.3075178865239945,7
0.17292861637096568,0.4178171644641166,0.23898108878205152,0.19581952354365129,0.3123539504143714,5
0.01806944953529066,0.4275869371053144,0.2310641725721412,0.3108720430265225,0.5942820339146232,5
0.01806944953529066,0.4275869371053144,0.2310641725721412,0.3108720430265225,0.5942820339146232,5
0.11978846869905331,0.43781233880810905,0.2786918240917188,0.15646620440004086,0.24292964420469298,5
0.03338267134772906,0.44408196496436475,0.18339385700577926,0.2760394033137777,0.2772744898210713,5
0.22149187756818453,0.5879400021764067,0.4662963048581006,0.3381142545816527,0.24508709863909045,5
0.04865783751762669,0.45985522890804315,0.3099536929006018,0.2642994624409272,0.3012060050666756,6
0.08160144800095415,0.5368257002577774,0.30605226435859584,0.12300125416006141,0.31080162663531025,6
0.3204576132003083,0.33716761329520145,0.31105827347792353,0.21024714542802858,0.2873982189433565,5
0.31435008104400997,0.35862170875054056,0.31310239408144896,0.20564645738373494,0.26079967046711705,5
0.13353890351417974,0.4241297402775634,0.3516317825288944,0.11531421140682577,0.326473991645943,4
0.2841878967480972,0.5425547616112887,0.509634491781727,0.21254776531878009,0.3065866077614472,5
0.12851675620022143,0.3979365163978293,0.3837544097103765,0.30464219844552026,0.31331778999681426,5
0.12851675620022143,0.3979365163978293,0.3837544097103765,0.30464219844552026,0.31331778999681426,5
0.09114125688345208,0.5126540856273495,0.21799678781780152,0.286028689932455,0.37279064149615765,6
0.2615791601498933,0.3167870785917545,0.20946086107808345,0.2698550382418111,0.2933661744849172,5
0.4072714888981517,0.4085278481070398,0.38755648356436423,0.17417303846985674,0.16808894355077872,4
0.031110498141871265,0.39946311867794054,0.15282323278863222,0.0712227520801545,0.301836732921678,5
0.22457499539709053,0.5074907113294163,0.33622130766785147,0.15508863737963793,0.2683730165344559,5
0.2444545135075254,0.47284357163116525,0.29836458033741187,0.11811045262215528,0.2947874373734124,5
0.16492759971945015,0.4719970953921972,0.2766832212516721,0.13570266199385086,0.28035735759918434,5
0.20086465579161933,0.4689597064914465,0.18990771700691075,0.26304503501944715,0.2685474224601996,6
0.12940273912927128,0.5532957028334109,0.2429514747995033,0.21031792118866222,0.3399550646954033,5
0.4603163002362507,0.24843170519537885,0.3952080101226203,0.3217364552369039,0.19776297733943346,6
0.09072764668914084,0.4346964182477385,0.2930153984108176,0.1527991869386083,0.30755468843207917,5
0.43327830769905024,0.49197682897287154,0.48890989666516493,0.23879584852660513,0.22611407986084617,5
0.06590923156193923,0.4432786008004467,0.2325719322040007,0.05451422948903459,0.32010340649249913,5
0.49106943513796236,0.5611296800193264,0.3843084577108262,0.23067973235358769,0.20684050716054395,5
0.4603163002362507,0.24843170519537885,0.3952080101226203,0.3217364552369039,0.19776297733943346,6
0.44922933364265716,0.24356829123358817,0.39377412429575964,0.30585504035654093,0.21595631634503043,5
0.09072764668914084,0.4346964182477385,0.2930153984108176,0.1527991869386083,0.30755468843207917,5
0.30117447977026757,0.730376253021013,0.12260567012734189,0.26966312763964934,0.20268184896236618,4
0.354839222198633,0.30581422706716777,0.0300611723246334,0.6655853368661833,0.2961924079328883,6
0.06243824908893843,0.4470542398302937,0.2054707722313772,0.2869541956135642,0.44782098925588226,5
0.05516944826309628,0.3759036724640748,0.22288888744244542,0.08843850983057694,0.34480000006914585,5
0.015415019835742172,0.4453226526180439,0.27323219863189857,0.15734381748059678,0.40805571934693863,5
0.10757563489303794,0.48036402633199293,0.3397504130104422,0.07195996485050563,0.30668171779185993,6
0.15759160898845365,0.4010950185851227,0.34534704688154766,0.2629632597039231,0.30604784221345993,6
0.05898234195657641,0.4499254831552838,0.2951616819219694,0.253906651151087,0.3014437628229579,6
0.10757563489303794,0.48036402633199293,0.3397504130104422,0.07195996485050563,0.30668171779185993,6
0.20997955969054896,0.36591346352888243,0.3364715905710073,0.14030872865371447,0.31073172066096144,5
0.10485423634896095,0.3589802710895378,0.24275910756713487,0.13324762080155925,0.35649806800606626,5
0.20997955969054896,0.36591346352888243,0.3364715905710073,0.14030872865371447,0.31073172066096144,5
0.22836962318657503,0.4415825484675238,0.3278822212570942,0.1494940462381858,0.24011547015046728,5
0.20889267648238483,0.4143820693850813,0.17910588767530872,0.13073417783647145,0.27476365224725635,5
0.26619197328008914,0.40505030279660326,0.3410418081128217,0.2082236144821965,0.3364965069619539,6
0.5319239207467084,0.44375348204329423,0.3931656486124302,0.23062885266241379,0.21695407403032171,5
0.14807121025494166,0.4258957384683273,0.3093812977438397,0.15512236498295282,0.2772161493412269,5
0.35707900112975827,0.20824800810124577,0.3559880977753181,0.2822661068559009,0.2788281932225421,5
0.3697113374346721,0.24270840123180104,0.36274040730626744,0.2816387107964569,0.27457995229879845,5
0.15229308035172517,0.5765209985966787,0.5291300095226391,0.19050783428406093,0.30780050773198575,6
0.14807121025494166,0.4258957384683273,0.3093812977438397,0.15512236498295282,0.2772161493412269,5
0.20037617918035056,0.39049331632393813,0.4443082075653618,0.3271302296599126,0.2844771118256241,6
0.12320251288936553,0.43427898469404375,0.3464650005846359,0.2221051225316664,0.2875701154884598,6
0.07886924099243665,0.4149691113947861,0.2975092734320097,0.12434114971347163,0.3288093435276035,6
0.18051556433158894,0.42556344208660163,0.3900344211217809,0.3657467301496137,0.29435390200817846,6
0.3002609308714266,0.43467041157130293,0.2627671490447602,0.14424859794685457,0.2607394130457912,6
0.29100138997216407,0.2567945005898112,0.26285963911656984,0.13691308200365707,0.25621671971322657,5
0.18051556433158894,0.42556344208660163,0.3900344211217809,0.3657467301496137,0.29435390200817846,6
0.02420972498658329,0.40572166453386865,0.24592498573194643,0.07896139638211105,0.4183834362086285,5
0.1025854239973959,0.454229887398694,0.322116473795813,0.14179472262074094,0.39668681147670576,5
0.34417599248918984,0.37643947540470574,0.32745367176637424,0.21204484438176724,0.2049378760298623,5
0.3075101814376323,0.5047066578556917,0.44510642750925034,0.1840170070259125,0.24070518965512488,5
0.02071161465115917,0.40908459173573886,0.31131408450898734,0.3180927671090298,0.28346784052619023,5
0.020713973930474083,0.40912187161260116,0.3027749057842728,0.3173623598582714,0.2999418472455135,5
0.03448228195721706,0.395775125983827,0.2991119312379424,0.268925777145889,0.2909690886374049,7
0.04718017383745182,0.43068624311503667,0.1495797639989329,0.09876783109410742,0.325153638198008,5
0.4611765628447353,0.4032769503579837,0.36862945336685293,0.22999665819880188,0.23460376069326713,5
0.3307424125059937,0.3287621939633055,0.10742366396832478,0.6780939472284935,0.28495050317844633,5
0.3307424125059937,0.3287621939633055,0.10742366396832478,0.6780939472284935,0.28495050317844633,5
0.07972108629344386,0.570241723250177,0.21326359459469305,0.14906228944332717,0.25651897335976503,6
0.08692471183512054,0.5005696065704053,0.3165348931631554,0.18506975832776773,0.34704007920626573,6
0.2061711377784045,0.43177526836432223,0.36835160148954177,0.18833234441513594,0.2722476728517742,5
0.16371404304107418,0.3794820226942256,0.3470485619890721,0.1687181565854748,0.27220028092466664,5
0.14198382437813328,0.44751122713055663,0.26175199900007695,0.10601856748965052,0.320667013806193,5
0.34986626836850654,0.2776111293628936,0.31492654531008446,0.22601730567083833,0.27894189198758707,5
0.3617269668713903,0.2972612235961174,0.3193335041312515,0.22662818447694233,0.26187067980936907,5
0.2061711377784045,0.43177526836432223,0.36835160148954177,0.18833234441513594,0.2722476728517742,5
0.16371404304107418,0.3794820226942256,0.3470485619890721,0.1687181565854748,0.27220028092466664,5
0.21462683213934514,0.5968518659477787,0.08857729769568579,0.749631710254796,0.2246468970940572,6
0.04830060067522182,0.3828605325660115,0.15989781340407747,0.10577251126554649,0.30799169179329783,5
0.21462683213934514,0.5968518659477787,0.08857729769568579,0.749631710254796,0.2246468970940572,6
0.48679215410980614,0.4095973388364631,0.3817824978562793,0.23645145618888463,0.196967205386935,5
0.316693822726166,0.4038732278695124,0.15126485120780447,0.25147961637067523,0.262670413369897,5
0.28754866350161723,0.2600639142575197,0.28940195411780145,0.1815243027685461,0.2219960962845942,5
0.08960718380634858,0.48288187903091584,0.2265563677691357,0.2219623220352955,0.36200377359897173,6
0.13351283303078307,0.42446214903219937,0.3359436792871501,0.29700886019813366,0.3903550671638842,6
0.018848877732668023,0.442203041575548,0.24763258259578463,0.22756317557365585,0.3437783969803661,6
0.23914109244281964,0.6484041125853267,0.483818734074035,0.15871256528087552,0.4109738173174299,4
0.33693739881532797,0.445892309244616,0.3064434031228052,0.28133744256793086,0.2312428938355326,5
0.33693739881532797,0.445892309244616,0.3064434031228052,0.28133744256793086,0.2312428938355326,5
0.4432073037087851,0.4056806012088832,0.2829862669101576,0.3729791252729321,0.5512588483962291,5
0.438996521547178,0.39419368349003503,0.28075814158038837,0.37320965588844024,0.5526376823354304,5
0.4432073037087851,0.4056806012088832,0.2829862669101576,0.3729791252729321,0.5512588483962291,5
0.438996521547178,0.39419368349003503,0.28075814158038837,0.37320965588844024,0.5526376823354304,5
0.06210831879464686,0.5091969050645142,0.2479953887188469,0.08820861386947326,0.3701456553578522,5
0.2868591818282479,0.3855045674213439,0.23561751769802952,0.15996392185815808,0.28183650184276643,6
0.05135489309634335,0.44165971280072247,0.2792229495901399,0.13811555281076948,0.33717478313758986,5
0.05290523247361442,0.4711916262853532,0.2860360431482074,0.07938356518178619,0.22499703092860338,4
0.09688776994700424,0.5532307637595681,0.3156062964757893,0.19466767510098493,0.2670738804817471,6
0.4211126250200089,0.5355825150265188,0.33066237244555047,0.20259595230014638,0.6708479596301398,5
0.4203432469011264,0.5208092674312973,0.31983691700492234,0.203153875455874,0.6674713056318148,5
0.31814054294554717,0.2926837809578573,0.3150253367063563,0.21641846323972383,0.2272718312902352,5
0.33842931892796413,0.33585320236960103,0.23090778700574874,0.30275151813491785,0.28347648309521895,5
0.1347532040952836,0.5166429875871726,0.27833124276708865,0.0659693151946523,0.2654869813331896,4
0.13698347049317966,0.42163534369670497,0.21365035445734742,0.2674965168622764,0.3275744463102027,6
0.2054215582749667,0.4172577151152992,0.2917578889614852,0.16829023802494508,0.2649037346773306,5
0.007772805064125005,0.43689102748693104,0.30026911108660354,0.06085384243595274,0.3254130250693353,4
0.04370481662977804,0.43326623948024834,0.3146821026051508,0.08780505229854077,0.3333535853768182,6
0.04370481662977804,0.43326623948024834,0.3146821026051508,0.08780505229854077,0.3333535853768182,6
0.1400959044747122,0.6208284388749605,0.2873509703726682,0.40177138795802886,0.26943629930426743,6
0.1029529874869266,0.3919100213837019,0.25493909307388973,0.14334116443896408,0.32501680918188386,5
0.1603686086943372,0.5232590192270674,0.24568257812995098,0.137429989689868,0.23752804840517577,5
0.1029529874869266,0.3919100213837019,0.25493909307388973,0.14334116443896408,0.32501680918188386,5
0.11401621116101035,0.396901985433481,0.2683963520984808,0.2875427774824867,0.34823062364449725,6
0.05136838979767436,0.44189687363322894,0.2266073858654837,0.13405732351009284,0.4096844673219918,5
0.12931112427861363,0.4125288947484478,0.39062608560021495,0.16141279964217692,0.35313514234422266,5
0.12931112427861363,0.4125288947484478,0.39062608560021495,0.16141279964217692,0.35313514234422266,5
0.3732155946409119,0.3790059857510075,0.43148972769473803,0.20417414284412566,0.24223435512540265,5
0.13397891650755656,0.5019414998189691,0.2658789245936092,0.10930849084508945,0.38915720755739014,5
0.20923317047969053,0.3516112040852448,0.22046707649363548,0.14335349328229766,0.2862395312778166,5
0.1966032228963844,0.3171858273281114,0.2054778591816954,0.14332555350158718,0.3058538439042759,6
0.2895377563846518,0.5065978626022968,0.43571662601171063,0.22350690421940905,0.25196506341560687,5
0.21841607029494745,0.38913476141677317,0.2824576037146076,0.13515921470263378,0.29991162951229355,5
0.07353007344678567,0.45133880918686964,0.2916689813871891,0.15971527194012397,0.4038636540970979,5
0.4805580681018551,0.15129736003927075,0.3247902839271804,0.2766081878822947,0.23359016111092085,5
0.4855401076433771,0.17759405748843715,0.3291012073488003,0.27461557524464414,0.21749527673112937,5
0.43015506652680713,0.2931920490077188,0.36531214466257544,0.23738231612243488,0.3482774634163196,5
0.1619162786957146,0.5531306569341219,0.20606254328853116,0.1736756930583695,0.30041681035835993,6
0.42288754159345116,0.22301221129342136,0.23217670849299152,0.2440790860490626,0.4565397427367841,5
0.07886735050753033,0.41510069748339473,0.27979391268426085,0.16461533789351845,0.35185874765913394,5
0.07886735050753033,0.41510069748339473,0.27979391268426085,0.16461533789351845,0.35185874765913394,5
0.40840141635984034,0.36102313538681663,0.336718801207962,0.21818916879137756,0.2498381477637661,5
0.1778961207960322,0.44408816426132636,0.26843083186128097,0.25461916643705296,0.3507960208130274,5
0.07919198179326199,0.4911182642280875,0.6266240933334745,0.24983852896429937,0.2606013361114814,6
0.30702294583656053,0.2895226582516711,0.08043108680828492,0.6717491382168329,0.12865532752325382,7
0.09301942325100367,0.47982225241495924,0.21770127283577353,0.3870433182952205,0.32744875263775836,4
0.06659477760201041,0.4574014223455585,0.4537377175632436,0.258493151228587,0.19468889394712205,7
0.5059373123252602,0.4997004671354692,0.4589932341725157,0.22464253362332975,0.21691344085958436,5
0.1580564074203265,0.4788638664460586,0.23082275758142132,0.1415399058429109,0.24037056553620342,5
0.12366595104527588,0.5119407583229887,0.25159761477525144,0.09052730082560947,0.2655555173683607,5
0.11524440449823409,0.48896646126532844,0.24721272214761203,0.09105413270674032,0.2682655084862486,6
0.08027411037766997,0.4430472250673017,0.7278971783916497,0.36619527821449327,0.31304052783243685,7
0.08027411037766997,0.4430472250673017,0.7278971783916497,0.36619527821449327,0.31304052783243685,7
0.40994612987152107,0.3906226242530655,0.3412838663659825,0.20095869455536228,0.22178896362417128,5
0.3177908744879072,0.3552401490163211,0.32413116809892256,0.19632160406146415,0.35535670801214614,5
0.047821949637799024,0.4439334722720824,0.5690629888003389,0.29808393176828435,0.28582072486318616,7
0.04626452342318854,0.41520189879175773,0.44136291069250183,0.5504255864162941,0.2647018778530092,6
0.19810412865237398,0.34647843665318845,0.31879368769905386,0.24999054397379314,0.3903032007811441,6
0.032515702004689784,0.4273099152724852,0.6185652857458843,0.25974963160408737,0.28944302937537525,6
0.22230084297482006,0.603028593776226,0.3754626558630071,0.24115938330690112,0.3005312800287894,5
0.12588672360279965,0.4162861767115838,0.30237179650747337,0.1917624581845373,0.36327023395645275,6
0.41338079728345895,0.38786254676543014,0.2686601828279656,0.36651674533804995,0.5660630021194268,5
0.1556686190489908,0.4340607893154231,0.37956617329488984,0.3710797840131835,0.27325576998668333,5
0.126666979850073,0.430830250506164,0.3346340485759601,0.09704578541401407,0.34614144292820226,5
0.13621223545480662,0.406407781475876,0.2768761937761224,0.17948425481610863,0.2992111917901958,5
0.4909433833702822,0.28130399952881724,0.3360731823630325,0.2640215598458218,0.28195232108293283,5
0.19516366041013833,0.5670404453582294,0.3372646923030913,0.13903622127301835,0.2919981793308072,6
0.23715123949575936,0.4021832428764305,0.2851083885538752,0.16416880623328986,0.29256975352442877,5
0.015436927323055322,0.44554957795876604,0.2055966836886518,0.10726744508636424,0.2789021833381007,5
0.07961018809987694,0.4296089468845868,0.3659584871071813,0.21352231444209693,0.30897410299336386,6
0.17786734269540683,0.44371935041905763,0.3623181679070765,0.291676767555255,0.2818009824775817,4
0.21619606770309918,0.6247619834678745,0.33249677890054646,0.2887670885618852,0.3480632321438082,6
0.27655698625823577,0.534646259150751,0.4401732668850229,0.18843962517130564,0.25456269313744456,6
0.06318188563232638,0.4608534509702744,0.4027801041239033,0.1819356560103123,0.3893545948279954,5
0.21619606770309918,0.6247619834678745,0.33249677890054646,0.2887670885618852,0.3480632321438082,6
0.11212208071745726,0.43017523008626085,0.21805367514842042,0.3456737608904098,0.38345697313786,5
0.3563858122535283,0.335086309475311,0.08199086124401422,0.5682549443265019,0.1953374178173969,7
0.1549361095082059,0.4192813969294883,0.32221538479527984,0.2144255037538034,0.26922669333340626,6
0.19051653722186174,0.47798271667603703,0.38220406624430325,0.18274368608080274,0.3822463868401914,6
0.11212208071745726,0.43017523008626085,0.21805367514842042,0.3456737608904098,0.38345697313786,5
0.10982421158285613,0.3848257633417565,0.3341514303919289,0.08398770984917955,0.36761293592369687,6
0.11868438725447981,0.4855436470775569,0.26317428670721876,0.0648054329920793,0.31727866679987005,6
0.11868438725447981,0.4855436470775569,0.26317428670721876,0.0648054329920793,0.31727866679987005,6
0.12289069321862998,0.49707449641016827,0.26415935437584415,0.09211914374425853,0.31321736302337067,6
0.11868438725447981,0.4855436470775569,0.26317428670721876,0.0648054329920793,0.31727866679987005,6
0.10982421158285613,0.3848257633417565,0.3341514303919289,0.08398770984917955,0.36761293592369687,6
0.194241549138337,0.2719233827621851,0.39130436765648197,0.1682307638600399,0.24311230364918684,5
0.06421665243429671,0.41222479179769544,0.6506811870241932,0.36971936984329806,0.26533514289810123,6
0.3736476238794907,0.45693787589159846,0.33391971459140624,0.2499581498192982,0.22110813746861596,6
0.0672758134584927,0.4700015140897954,0.9271405818411887,0.1570871266151008,0.26058318578404227,7
0.0672758134584927,0.4700015140897954,0.9271405818411887,0.1570871266151008,0.26058318578404227,7
0.06090064248293732,0.41708395347441646,0.24749576366106465,0.18380219419143518,0.33330922573835686,6
0.16492941609516887,0.47211027639816716,0.2562174345006123,0.14685027064380227,0.3013980945929303,5
0.23671862620478845,0.32450541217720164,0.3423917152213624,0.16666744162637098,0.32853799113139726,5
0.11823719150826234,0.40816357082445387,0.29032512720408477,0.18884593544492856,0.27075012361148615,6
0.06090064248293732,0.41708395347441646,0.24749576366106465,0.18380219419143518,0.33330922573835686,6
0.11668734171529169,0.5173720378571031,0.5739573675202712,0.23461333530001996,0.20447903538843318,6
0.10645174891316703,0.5286946091340827,0.2530553074197493,0.18001458140524035,0.292264499203078,6
0.05315713960900151,0.4076308722068689,0.5737281239197293,0.3047845717517315,0.40197271896361597,5
0.2791211698403241,0.23709380673481084,0.29257961685266526,0.21156567857763242,0.271625113766835,5
0.10645174891316703,0.5286946091340827,0.2530553074197493,0.18001458140524035,0.292264499203078,6
0.39956160678365904,0.2605931231208177,0.3390690714140965,0.2170841667338252,0.39302448019533787,5
0.025707001012575365,0.43454999814080486,0.4344459552117799,0.09750466415592166,0.34484883552931406,5
0.17905793954146224,0.3963837672651615,0.205434219925571,0.11374707599554279,0.3387972355382984,5
0.13811161162000168,0.3732862311767484,0.2972965623034424,0.14712351301405155,0.2785257587097193,5
0.1013949884239313,0.5014550601301,0.49819414590186395,0.29625198376369,0.3470871170138935,7
0.14582321260368203,0.5213232223770645,0.3322973042670167,0.11720768208494231,0.26075240523894316,5
0.2168773772674023,0.3597193777223012,0.2390713185018074,0.15842906492420344,0.3116897923515058,4
0.10524042648452661,0.4362006647357938,0.31700493261976265,0.21247276732564768,0.2656866208388705,5
0.16343804974558135,0.5820797761744919,0.3435325879567801,0.11479524008328237,0.27043282241041733,5
0.07375299982735423,0.38726455385024583,0.6912894796540785,0.37955010302850245,0.2972325411955966,5
0.016085505114395965,0.4586671995636676,0.6372232345987613,0.25288037724796925,0.24469123452113928,7
0.2070110153243771,0.5866988128922392,0.3616898360736638,0.19718610772707673,0.43886363487945435,4
0.11591901153187487,0.5042485094270576,0.3068814242094769,0.5987354830615765,0.43688035853190776,8
0.07545074045681478,0.41864462684101855,0.21912254010099771,0.11690766019868348,0.46064122980387423,6
0.05926561729877937,0.38595276621233837,0.608786744314465,0.25987387668517925,0.4799547788634692,6
0.20776756325809612,0.6017706367476438,0.34357455695169564,0.3192090152775127,0.48303213300658143,6
0.05926561729877937,0.38595276621233837,0.608786744314465,0.25987387668517925,0.4799547788634692,6
0.21375908794263676,0.43913064383029515,0.5864686204828878,0.2882254283062907,0.4524166183817946,5
0.11556474921525603,0.42594561655971497,0.35666457128584855,0.13911777741561487,0.3647736891119378,5
0.32130557753127986,0.4919783332434731,0.31882132648301875,0.18197978389874686,0.6786740619014757,5
0.20776756325809612,0.6017706367476438,0.34357455695169564,0.3192090152775127,0.48303213300658143,6
0.07545074045681478,0.41864462684101855,0.21912254010099771,0.11690766019868348,0.46064122980387423,6
0.05926561729877937,0.38595276621233837,0.608786744314465,0.25987387668517925,0.4799547788634692,6
0.02561616967586708,0.43498105531262216,0.49354738720555136,0.5802014025829066,0.6296882673574984,8
0.14648674282677063,0.396112040541128,0.395218769436569,0.3124367571909635,0.6060102104829104,7
0.047071049537693005,0.4287153145014953,0.6096024561447453,0.13880919191585364,0.4607592802140498,6
0.01541230199596072,0.4452851085132279,0.2875408164478732,0.1783378074347285,0.49539448538836595,7
0.1687221384169541,0.4059586761393583,0.29402992668681693,0.10748350981921298,0.4324741827926496,5
0.14648674282677063,0.396112040541128,0.395218769436569,0.3124367571909635,0.6060102104829104,7
0.24599432539165117,0.6416595098646782,0.531608362321271,0.2182034212650728,0.40875559220042834,5
0.24599432539165117,0.6416595098646782,0.531608362321271,0.2182034212650728,0.40875559220042834,5
0.1648707225213115,0.6104036809266992,0.6965532156189694,0.2896942799119785,0.23156352087975343,6
0.1818122528964567,0.658026399701046,0.31618175966116335,0.24639694370272797,0.4035346481490989,6
0.1610784780572765,0.537657526678376,0.39676395571381856,0.30656847399593745,0.3380588178127158,7
0.3396041674752965,0.56597952422661,0.6868581078717427,0.18760854173696778,0.36106067192470925,5
0.1610784780572765,0.537657526678376,0.39676395571381856,0.30656847399593745,0.3380588178127158,7
0.043610874537509337,0.4324504268819326,0.5662454301613649,0.2974077838141692,0.2736095990376503,5
0.15606669018889763,0.5106628251984904,0.5414336480480544,0.28339454126264696,0.34698077670237365,6
0.036058945819283594,0.42570577564475465,0.2129208142311202,0.20211488958708543,0.38765040839184883,6
0.17244796906441723,0.4779903416591811,0.7961103747931951,0.21081648290196417,0.36634619248729083,6
0.07382125006805543,0.38757428503312863,0.5540883097284058,0.17035039813800196,0.35074036596979374,5
0.2379081094495777,0.5558644132033664,0.5795397887083068,0.2460561307421974,0.321960527287109,5
